시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
서울특별시 강남구 대치동,890-49,890.0,49.0,선릉역대우아이빌(890-49),20.37,202205,2,19000,11,2004.0,테헤란로64길 9,,중개거래,서울 강남구
서울특별시 강남구 대치동,890-49,890.0,49.0,선릉역대우아이빌(890-49),28.34,202210,14,24500,13,2004.0,테헤란로64길 9,,중개거래,서울 강남구
서울특별시 강남구 대치동,890-49,890.0,49.0,선릉역대우아이빌(890-49),25.42,202210,25,22500,15,2004.0,테헤란로64길 9,,중개거래,서울 강남구
서울특별시 강남구 대치동,65,65.0,0.0,쌍용대치2,120.76,202202,11,310000,7,1983.0,영동대로 220,,중개거래,서울 강남구
서울특별시 강남구 대치동,66,66.0,0.0,"쌍용대치아파트1동,2동,3동,5동,6동",83.56,202201,28,270000,12,1983.0,영동대로 210,,중개거래,서울 강남구
서울특별시 강남구 대치동,66,66.0,0.0,"쌍용대치아파트1동,2동,3동,5동,6동",83.56,202206,7,279000,11,1983.0,영동대로 210,,중개거래,서울 강남구
서울특별시 강남구 대치동,889-74,889.0,74.0,아름빌(889-74),30.46,202205,13,29500,8,2003.0,선릉로86길 11,,중개거래,서울 강남구
서울특별시 강남구 대치동,889-74,889.0,74.0,아름빌(889-74),30.46,202205,25,29000,8,2003.0,선릉로86길 11,20221007.0,중개거래,서울 강남구
서울특별시 강남구 대치동,316,316.0,0.0,은마,76.79,202201,11,249000,9,1979.0,삼성로 212,,중개거래,"서울 강남구, 서울 동작구"
서울특별시 강남구 대치동,316,316.0,0.0,은마,76.79,202202,8,214000,1,1979.0,삼성로 212,,중개거래,서울 강남구
서울특별시 강남구 대치동,316,316.0,0.0,은마,84.43,202202,22,255000,4,1979.0,삼성로 212,,중개거래,서울 강남구
서울특별시 강남구 대치동,316,316.0,0.0,은마,76.79,202203,17,228000,2,1979.0,삼성로 212,,중개거래,서울 강남구
서울특별시 강남구 대치동,316,316.0,0.0,은마,84.43,202204,14,265000,7,1979.0,삼성로 212,,중개거래,서울 강남구
서울특별시 강남구 대치동,316,316.0,0.0,은마,76.79,202204,23,245000,1,1979.0,삼성로 212,,중개거래,서울 강남구
서울특별시 강남구 대치동,316,316.0,0.0,은마,84.43,202204,28,262500,2,1979.0,삼성로 212,,중개거래,서울 강남구
서울특별시 강남구 대치동,316,316.0,0.0,은마,84.43,202204,28,262500,2,1979.0,삼성로 212,20220624.0,중개거래,서울 강남구
서울특별시 강남구 대치동,316,316.0,0.0,은마,84.43,202204,28,262500,2,1979.0,삼성로 212,20220624.0,중개거래,서울 강남구
서울특별시 강남구 대치동,316,316.0,0.0,은마,76.79,202205,11,,6,1979.0,삼성로 212,,중개거래,서울 강남구
서울특별시 강남구 대치동,316,316.0,0.0,은마,84.43,202205,20,270000,13,1979.0,삼성로 212,,중개거래,"경기 성남분당구, 서울 강남구"
서울특별시 강남구 대치동,316,316.0,0.0,은마,76.79,202205,25,250000,2,1979.0,삼성로 212,,중개거래,서울 강남구
서울특별시 강남구 대치동,316,316.0,0.0,은마,76.79,202205,31,254000,8,1979.0,삼성로 212,,중개거래,서울 강남구
서울특별시 강남구 대치동,316,316.0,0.0,은마,76.79,202207,7,240000,3,1979.0,삼성로 212,,중개거래,서울 강남구
서울특별시 강남구 대치동,316,316.0,0.0,은마,76.79,202207,8,248000,8,1979.0,삼성로 212,,중개거래,서울 강남구
서울특별시 강남구 대치동,316,316.0,0.0,은마,84.43,202208,10,257000,5,1979.0,삼성로 212,,중개거래,서울 강남구
서울특별시 강남구 대치동,316,316.0,0.0,은마,84.43,202209,15,250000,10,1979.0,삼성로 212,,중개거래,서울 강남구
서울특별시 강남구 대치동,316,316.0,0.0,은마,76.79,202209,17,214000,13,1979.0,삼성로 212,,중개거래,서울 강남구
서울특별시 강남구 대치동,316,316.0,0.0,은마,76.79,202210,8,199000,2,1979.0,삼성로 212,,중개거래,서울 강남구
서울특별시 강남구 대치동,316,316.0,0.0,은마,84.43,202210,20,210000,2,1979.0,삼성로 212,,중개거래,서울 강남구
서울특별시 강남구 대치동,316,316.0,0.0,은마,84.43,202211,1,235000,10,1979.0,삼성로 212,,중개거래,서울 강남구
서울특별시 강남구 대치동,316,316.0,0.0,은마,76.79,202211,5,191500,10,1979.0,삼성로 212,,중개거래,서울 강남구
서울특별시 강남구 대치동,316,316.0,0.0,은마,76.79,202211,8,177000,1,1979.0,삼성로 212,,중개거래,서울 강남구
서울특별시 강남구 대치동,316,316.0,0.0,은마,84.43,202211,16,220000,4,1979.0,삼성로 212,,중개거래,서울 강남구
서울특별시 강남구 대치동,316,316.0,0.0,은마,84.43,202211,21,215000,5,1979.0,삼성로 212,,중개거래,서울 강남구
서울특별시 강남구 대치동,316,316.0,0.0,은마,84.43,202211,22,226000,12,1979.0,삼성로 212,,중개거래,서울 강남구
서울특별시 강남구 대치동,316,316.0,0.0,은마,76.79,202212,3,185000,4,1979.0,삼성로 212,,중개거래,서울 강남구
서울특별시 강남구 대치동,316,316.0,0.0,은마,76.79,202212,5,189500,6,1979.0,삼성로 212,,중개거래,서울 강남구
서울특별시 강남구 대치동,316,316.0,0.0,은마,76.79,202212,6,187000,5,1979.0,삼성로 212,,중개거래,서울 강남구
서울특별시 강남구 대치동,316,316.0,0.0,은마,76.79,202212,16,189000,10,1979.0,삼성로 212,,중개거래,서울 강남구
서울특별시 강남구 대치동,316,316.0,0.0,은마,76.79,202212,22,190000,12,1979.0,삼성로 212,,중개거래,서울 강남구
서울특별시 강남구 대치동,316,316.0,0.0,은마,76.79,202212,23,182500,14,1979.0,삼성로 212,,중개거래,서울 강남구
서울특별시 강남구 대치동,316,316.0,0.0,은마,84.43,202212,24,220000,10,1979.0,삼성로 212,,중개거래,서울 강남구
서울특별시 강남구 대치동,316,316.0,0.0,은마,84.43,202212,26,231000,8,1979.0,삼성로 212,,중개거래,서울 강남구
서울특별시 강남구 대치동,316,316.0,0.0,은마,76.79,202212,28,182000,8,1979.0,삼성로 212,,중개거래,"서울 강남구, 서울 송파구"
서울특별시 강남구 대치동,316,316.0,0.0,은마,76.79,202212,30,184500,2,1979.0,삼성로 212,,중개거래,서울 강남구
서울특별시 강남구 대치동,316,316.0,0.0,은마,76.79,202212,31,184000,2,1979.0,삼성로 212,,중개거래,서울 강남구
서울특별시 강남구 대치동,650,650.0,0.0,청암빌라트,163.8,202209,17,270000,1,1991.0,남부순환로391길 7,,중개거래,서울 강남구
서울특별시 강남구 대치동,650,650.0,0.0,청암빌라트,163.8,202209,17,270000,1,1991.0,남부순환로391길 7,20230126.0,중개거래,서울 강남구
서울특별시 강남구 대치동,891-6,891.0,6.0,테헤란로대우아이빌(891-6),33.11,202202,3,38000,15,2004.0,테헤란로 428,,중개거래,서울 강남구
서울특별시 강남구 대치동,891-6,891.0,6.0,테헤란로대우아이빌(891-6),33.11,202202,4,43600,23,2004.0,테헤란로 428,,중개거래,서울 강남구
서울특별시 강남구 대치동,891-6,891.0,6.0,테헤란로대우아이빌(891-6),35.51,202203,10,42200,23,2004.0,테헤란로 428,,중개거래,서울 강남구
서울특별시 강남구 대치동,891-6,891.0,6.0,테헤란로대우아이빌(891-6),33.11,202203,28,34000,3,2004.0,테헤란로 428,,중개거래,서울 강남구
서울특별시 강남구 대치동,891-6,891.0,6.0,테헤란로대우아이빌(891-6),33.11,202204,28,39500,9,2004.0,테헤란로 428,,중개거래,서울 강남구
서울특별시 강남구 대치동,891-6,891.0,6.0,테헤란로대우아이빌(891-6),33.11,202205,14,39500,20,2004.0,테헤란로 428,,중개거래,서울 강남구
서울특별시 강남구 대치동,891-6,891.0,6.0,테헤란로대우아이빌(891-6),59.83,202205,28,91500,15,2004.0,테헤란로 428,,중개거래,서울 강남구
서울특별시 강남구 대치동,891-6,891.0,6.0,테헤란로대우아이빌(891-6),65.24,202206,1,85000,26,2004.0,테헤란로 428,,중개거래,서울 서초구
서울특별시 강남구 대치동,891-6,891.0,6.0,테헤란로대우아이빌(891-6),35.61,202206,8,42300,16,2004.0,테헤란로 428,,중개거래,서울 강남구
서울특별시 강남구 대치동,891-6,891.0,6.0,테헤란로대우아이빌(891-6),35.51,202208,2,42500,15,2004.0,테헤란로 428,,중개거래,서울 강남구
서울특별시 강남구 대치동,891-6,891.0,6.0,테헤란로대우아이빌(891-6),29.02,202208,16,37500,12,2004.0,테헤란로 428,,중개거래,서울 강남구
서울특별시 강남구 대치동,891-6,891.0,6.0,테헤란로대우아이빌(891-6),35.51,202210,9,44000,10,2004.0,테헤란로 428,,중개거래,서울 강남구
서울특별시 강남구 대치동,891-6,891.0,6.0,테헤란로대우아이빌(891-6),33.11,202211,5,39800,9,2004.0,테헤란로 428,,중개거래,서울 강남구
서울특별시 강남구 대치동,902,902.0,0.0,포스코더샵,139.54,202212,30,290000,11,2004.0,삼성로 417,,중개거래,서울 강남구
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,128.01,202204,22,390000,13,1983.0,삼성로 150,,중개거래,서울 강남구
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,128.01,202205,12,383500,12,1983.0,삼성로 150,,중개거래,서울 강남구
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,128.01,202206,14,383000,11,1983.0,삼성로 150,,중개거래,서울 강남구
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,128.01,202206,24,387000,4,1983.0,삼성로 150,20221012.0,중개거래,서울 강남구
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션1,128.01,202206,24,387000,4,1983.0,삼성로 150,,중개거래,서울 강남구
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,190.47,202204,14,430000,11,1985.0,삼성로 150,,중개거래,서울 강남구
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,190.47,202205,9,507500,8,1985.0,삼성로 150,,중개거래,서울 강남구
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,126.33,202206,24,380000,10,1985.0,삼성로 150,,중개거래,서울 강남구
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,126.33,202206,24,380000,10,1985.0,삼성로 150,20220902.0,중개거래,서울 강남구
서울특별시 강남구 대치동,511,511.0,0.0,한보미도맨션2,126.33,202207,12,380000,7,1985.0,삼성로 150,,중개거래,서울 강남구
서울특별시 강남구 대치동,992,992.0,0.0,현대1,84.27,202208,16,205000,13,1990.0,영동대로57길 28,,중개거래,서울 강남구
서울특별시 강남구 도곡동,193-67,193.0,67.0,PLUMHILLS,206.1,202207,4,210000,1,2003.0,남부순환로373길 26,20221028.0,중개거래,서울 강남구
서울특별시 강남구 도곡동,953-1,953.0,1.0,SK허브프리모,33.8,202201,18,37400,8,2006.0,강남대로 240,,중개거래,서울 강남구
서울특별시 강남구 도곡동,953-1,953.0,1.0,SK허브프리모,33.8,202202,18,36800,8,2006.0,강남대로 240,,중개거래,서울 강남구
서울특별시 강남구 도곡동,953-1,953.0,1.0,SK허브프리모,67.57,202204,8,84500,17,2006.0,강남대로 240,,중개거래,서울 서초구
서울특별시 강남구 도곡동,953-1,953.0,1.0,SK허브프리모,33.8,202204,12,40800,15,2006.0,강남대로 240,,중개거래,"서울 강남구, 서울 서초구"
서울특별시 강남구 도곡동,953-1,953.0,1.0,SK허브프리모,33.8,202208,5,38000,6,2006.0,강남대로 240,,중개거래,서울 강남구
서울특별시 강남구 도곡동,190-3,190.0,3.0,그랜빌캐슬,125.83,202203,29,130500,2,2003.0,남부순환로379길 35,,직거래,-
서울특별시 강남구 도곡동,190-3,190.0,3.0,그랜빌캐슬,125.83,202205,17,208000,1,2003.0,남부순환로379길 35,,중개거래,서울 강남구
서울특별시 강남구 도곡동,467-6,467.0,6.0,대림아크로빌,130.545,202202,14,277000,31,1999.0,언주로30길 13,,중개거래,서울 강남구
서울특별시 강남구 도곡동,467-6,467.0,6.0,대림아크로빌,146.754,202203,31,295000,38,1999.0,언주로30길 13,,중개거래,서울 강남구
서울특별시 강남구 도곡동,467-6,467.0,6.0,대림아크로빌,146.754,202205,28,285000,5,1999.0,언주로30길 13,20230215.0,중개거래,서울 강남구
서울특별시 강남구 도곡동,467-6,467.0,6.0,대림아크로빌,138.657,202206,1,300000,46,1999.0,언주로30길 13,,중개거래,서울 강남구
서울특별시 강남구 도곡동,467-6,467.0,6.0,대림아크로빌,130.545,202208,8,216597,8,1999.0,언주로30길 13,20221122.0,직거래,-
서울특별시 강남구 도곡동,467-6,467.0,6.0,대림아크로빌,177.255,202212,9,260000,22,1999.0,언주로30길 13,,중개거래,서울 강남구
서울특별시 강남구 도곡동,467-6,467.0,6.0,대림아크로빌,172.467,202212,15,260000,31,1999.0,언주로30길 13,,중개거래,서울 강남구
서울특별시 강남구 도곡동,944-6,944.0,6.0,대명비발디,82.67,202211,7,99500,3,2003.0,도곡로6길 18,,중개거래,서울 강남구
서울특별시 강남구 도곡동,944-6,944.0,6.0,대명비발디,77.61,202212,17,96500,6,2003.0,도곡로6길 18,,중개거래,서울 강남구
서울특별시 강남구 도곡동,952,952.0,0.0,대우디오빌,25.89,202202,5,24000,7,2004.0,강남대로 256,,중개거래,서울 강남구
서울특별시 강남구 도곡동,952,952.0,0.0,대우디오빌,31.81,202202,26,31100,10,2004.0,강남대로 256,,중개거래,서울 강남구
서울특별시 강남구 도곡동,952,952.0,0.0,대우디오빌,25.89,202203,17,23800,8,2004.0,강남대로 256,,중개거래,서울 송파구
서울특별시 강남구 도곡동,952,952.0,0.0,대우디오빌,31.81,202208,10,29900,8,2004.0,강남대로 256,,중개거래,서울 강남구
서울특별시 강남구 도곡동,952,952.0,0.0,대우디오빌,25.89,202208,15,25650,10,2004.0,강남대로 256,,중개거래,서울 강남구
서울특별시 강남구 도곡동,952,952.0,0.0,대우디오빌,25.89,202208,20,26000,12,2004.0,강남대로 256,,중개거래,서울 강남구
서울특별시 강남구 도곡동,952,952.0,0.0,대우디오빌,31.81,202210,29,30500,11,2004.0,강남대로 256,,중개거래,서울 강남구
서울특별시 강남구 도곡동,543-7,543.0,7.0,도곡1차아이파크,130.259,202203,12,283000,27,2007.0,도곡로28길 8,,중개거래,서울 강남구
서울특별시 강남구 도곡동,543-7,543.0,7.0,도곡1차아이파크,84.122,202204,15,195000,1,2007.0,도곡로28길 8,,중개거래,서울 강남구
서울특별시 강남구 도곡동,543-7,543.0,7.0,도곡1차아이파크,130.259,202204,27,303000,27,2007.0,도곡로28길 8,20220512.0,중개거래,서울 강남구
서울특별시 강남구 도곡동,543-7,543.0,7.0,도곡1차아이파크,130.259,202204,27,303000,27,2007.0,도곡로28길 8,,중개거래,서울 강남구
서울특별시 강남구 도곡동,543-7,543.0,7.0,도곡1차아이파크,130.259,202207,7,290000,8,2007.0,도곡로28길 8,,중개거래,서울 강남구
서울특별시 강남구 도곡동,970,970.0,0.0,도곡3차아이파크,187.215,202204,4,310000,5,2007.0,도곡로14길 21,,중개거래,서울 강남구
서울특별시 강남구 도곡동,970,970.0,0.0,도곡3차아이파크,181.381,202204,14,310000,8,2007.0,도곡로14길 21,,중개거래,서울 강남구
서울특별시 강남구 도곡동,970,970.0,0.0,도곡3차아이파크,187.215,202205,11,300000,1,2007.0,도곡로14길 21,,중개거래,서울 강남구
서울특별시 강남구 도곡동,527,527.0,0.0,도곡렉슬,84.9984,202203,14,313000,16,2006.0,선릉로 221,,중개거래,서울 강남구
서울특별시 강남구 도곡동,527,527.0,0.0,도곡렉슬,176.9924,202204,20,580000,7,2006.0,선릉로 221,,중개거래,서울 강남구
서울특별시 강남구 도곡동,527,527.0,0.0,도곡렉슬,84.9984,202205,11,313000,3,2006.0,선릉로 221,20221108.0,중개거래,서울 강남구
서울특별시 강남구 도곡동,527,527.0,0.0,도곡렉슬,134.9023,202205,25,494000,18,2006.0,선릉로 221,20221020.0,중개거래,서울 강남구
서울특별시 강남구 도곡동,527,527.0,0.0,도곡렉슬,84.9984,202206,1,310000,7,2006.0,선릉로 221,,중개거래,서울 강남구
